customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,dti,revolving_utilization,credit_score,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
CUST-14993,42,39674,RENT,3.5,EDUCATION,E,4816,20.85,0.121,13.29,79.18,621,N,22,0
CUST-14994,32,37626,MORTGAGE,9.7,PERSONAL,F,31234,22.09,0.83,33.79,60.81,562,Y,10,1
CUST-14995,51,25087,MORTGAGE,1.1,DEBTCONSOLIDATION,C,4013,13.0,0.16,14.56,35.21,608,N,30,0
CUST-14996,65,88673,MORTGAGE,14.0,EDUCATION,D,13823,16.66,0.156,13.69,40.97,603,N,35,0
CUST-14997,66,64571,OWN,7.9,VENTURE,B,8534,9.49,0.132,11.61,71.21,705,N,35,0
CUST-14998,67,85021,RENT,8.3,EDUCATION,B,5994,8.76,0.071,21.64,37.41,674,N,35,0
CUST-14999,42,40691,RENT,2.5,DEBTCONSOLIDATION,D,18533,15.49,0.455,26.62,40.41,593,N,23,1
CUST-15000,64,33054,MORTGAGE,3.3,HOMEIMPROVEMENT,C,8519,10.67,0.258,18.73,66.48,646,N,35,0
CUST-15001,36,25668,MORTGAGE,4.5,DEBTCONSOLIDATION,D,10114,16.06,0.394,38.26,29.2,610,Y,15,1
CUST-15002,59,60800,RENT,7.8,DEBTCONSOLIDATION,A,2118,6.9,0.035,6.7,20.21,745,N,35,0
CUST-15003,40,26268,MORTGAGE,9.5,PERSONAL,C,13862,14.22,0.528,23.99,35.63,652,N,20,0
CUST-15004,21,148627,RENT,0.4,MEDICAL,C,10184,13.65,0.069,21.01,39.06,663,N,3,0
CUST-15005,56,22368,MORTGAGE,11.7,VENTURE,C,6460,13.33,0.289,11.51,55.33,638,N,35,0
CUST-15006,25,57768,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10263,8.91,0.178,25.66,31.69,765,N,5,0
CUST-15007,63,125506,MORTGAGE,4.5,EDUCATION,D,11321,16.0,0.09,21.46,37.8,651,N,35,0
CUST-15008,37,70224,RENT,1.0,DEBTCONSOLIDATION,B,8741,9.17,0.124,13.45,82.12,716,N,19,0
CUST-15009,49,54469,MORTGAGE,8.5,EDUCATION,C,5514,,0.101,34.18,66.24,711,N,30,0
CUST-15010,41,27416,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12427,10.53,0.453,23.58,56.18,651,N,20,1
CUST-15011,52,21395,RENT,,MEDICAL,B,9645,10.44,0.451,28.59,34.47,680,N,30,0
CUST-15012,49,77810,RENT,8.4,MEDICAL,C,2892,15.02,0.037,12.7,30.69,663,N,28,0
CUST-15013,36,121017,OWN,0.5,EDUCATION,F,20498,20.96,0.169,20.62,90.17,538,Y,18,1
CUST-15014,62,37672,RENT,4.7,PERSONAL,B,15030,11.4,0.399,16.78,51.05,686,N,35,0
CUST-15015,51,24749,RENT,3.3,EDUCATION,C,15506,10.52,0.627,39.35,72.2,671,N,30,1
CUST-15016,61,15000,RENT,14.6,MEDICAL,B,8893,8.94,0.593,21.02,83.6,707,N,35,1
CUST-15017,33,27215,MORTGAGE,1.8,MEDICAL,D,11172,16.96,0.411,23.35,62.36,651,N,13,0
CUST-15018,29,45789,OWN,1.2,VENTURE,B,7293,,0.159,15.05,51.05,663,N,10,1
CUST-15019,66,127960,MORTGAGE,11.4,EDUCATION,B,9555,8.51,0.075,15.38,55.13,702,N,35,0
CUST-15020,55,73414,RENT,0.8,EDUCATION,C,6206,12.55,0.085,15.0,45.63,634,N,35,0
CUST-15021,53,58867,MORTGAGE,5.8,DEBTCONSOLIDATION,B,7010,10.55,0.119,26.86,87.4,730,N,32,0
CUST-15022,28,38558,MORTGAGE,1.8,VENTURE,A,8519,7.39,0.221,17.79,34.84,769,N,6,0
CUST-15023,61,34547,MORTGAGE,4.2,PERSONAL,G,5462,25.16,0.158,27.22,100.0,483,N,35,1
CUST-15024,47,113935,RENT,4.8,HOMEIMPROVEMENT,C,25051,14.6,0.22,20.18,40.51,685,N,26,0
CUST-15025,30,55295,MORTGAGE,2.7,DEBTCONSOLIDATION,C,9576,11.97,0.173,9.92,51.35,649,N,10,0
CUST-15026,33,15000,RENT,15.0,DEBTCONSOLIDATION,C,12336,14.03,0.822,28.86,66.54,606,Y,11,1
CUST-15027,58,32724,RENT,0.7,HOMEIMPROVEMENT,D,5602,15.64,0.171,9.39,53.87,601,Y,35,1
CUST-15028,66,29292,MORTGAGE,2.5,VENTURE,A,13408,7.9,0.458,18.63,30.2,831,N,35,0
CUST-15029,38,35321,OTHER,2.8,EDUCATION,A,8077,6.94,0.229,17.84,35.53,743,N,17,0
CUST-15030,34,68716,RENT,5.0,VENTURE,B,4546,11.79,0.066,2.96,66.91,708,Y,15,0
CUST-15031,47,45960,OWN,2.6,VENTURE,B,10722,11.2,0.233,9.66,65.17,710,N,27,0
CUST-15032,43,46811,RENT,0.5,EDUCATION,A,17963,6.31,0.384,32.72,41.74,748,N,24,0
CUST-15033,27,107805,MORTGAGE,9.0,EDUCATION,C,6924,11.49,0.064,24.14,44.41,704,N,5,0
CUST-15034,62,32277,RENT,2.7,EDUCATION,A,8551,8.93,0.265,16.44,47.34,776,N,35,0
CUST-15035,28,150019,RENT,2.1,VENTURE,C,7963,12.65,0.053,14.68,42.53,673,Y,9,0
CUST-15036,66,32768,MORTGAGE,3.0,EDUCATION,C,8514,12.78,0.26,13.04,80.05,641,N,35,1
CUST-15037,52,51715,MORTGAGE,1.2,MEDICAL,A,9311,8.39,0.18,14.67,27.33,774,N,31,0
CUST-15038,52,41410,MORTGAGE,0.5,HOMEIMPROVEMENT,A,19418,6.27,0.469,44.99,68.38,739,N,31,1
CUST-15039,38,52788,MORTGAGE,0.8,EDUCATION,D,9469,16.74,0.179,19.72,55.53,625,Y,19,0
CUST-15040,22,64007,MORTGAGE,0.9,DEBTCONSOLIDATION,C,3488,13.52,0.054,14.35,36.63,722,N,3,0
CUST-15041,29,63595,OWN,1.1,MEDICAL,D,8450,16.4,0.133,21.24,82.67,665,N,11,0
CUST-15042,59,31198,RENT,2.7,PERSONAL,B,10964,11.93,0.351,14.03,53.2,696,Y,35,1
CUST-15043,66,24990,RENT,4.9,PERSONAL,F,6238,22.56,0.25,10.88,59.55,538,N,35,0
CUST-15044,61,220114,RENT,5.0,EDUCATION,C,18415,14.67,0.084,16.78,78.06,612,Y,35,0
CUST-15045,20,36666,RENT,0.0,EDUCATION,A,5587,7.2,0.152,22.72,28.11,742,N,2,0
CUST-15046,48,74572,MORTGAGE,12.7,HOMEIMPROVEMENT,B,4963,9.63,0.067,16.58,67.22,622,N,27,0
CUST-15047,69,18683,RENT,8.7,VENTURE,C,11578,14.75,0.62,30.52,29.55,682,N,35,0
CUST-15048,53,41449,RENT,16.6,HOMEIMPROVEMENT,A,5288,6.82,0.128,23.46,68.86,724,Y,33,0
CUST-15049,32,45418,RENT,2.2,MEDICAL,D,11924,16.65,0.263,26.1,100.0,607,Y,12,1
CUST-15050,20,65100,MORTGAGE,2.0,MEDICAL,C,7239,14.01,0.111,16.22,71.28,634,N,1,1
CUST-15051,53,15000,RENT,0.9,EDUCATION,A,6657,6.58,0.444,16.51,23.36,786,N,32,0
CUST-15052,48,54159,RENT,8.5,MEDICAL,E,4158,18.58,0.077,34.38,43.88,618,Y,30,0
CUST-15053,67,24591,MORTGAGE,0.9,VENTURE,B,8084,10.17,0.329,33.66,35.09,749,N,35,1
CUST-15054,66,59552,MORTGAGE,2.0,EDUCATION,B,5284,,0.089,10.8,73.76,655,N,35,0
CUST-15055,32,26323,RENT,3.4,DEBTCONSOLIDATION,C,4610,13.92,0.175,19.19,42.66,673,N,10,0
CUST-15056,67,29340,MORTGAGE,4.5,VENTURE,C,17042,11.88,0.581,18.56,100.0,619,N,35,0
CUST-15057,68,41598,RENT,4.1,HOMEIMPROVEMENT,B,10857,12.84,0.261,15.12,68.29,705,N,35,1
CUST-15058,48,26071,OWN,0.5,VENTURE,A,6004,7.96,0.23,22.9,16.72,784,N,28,0
CUST-15059,58,36852,RENT,2.7,EDUCATION,B,3156,9.99,0.086,11.45,89.32,691,N,35,0
CUST-15060,43,23956,OTHER,12.8,VENTURE,B,1676,10.32,0.07,28.31,67.13,708,N,25,0
CUST-15061,45,16319,OWN,10.3,EDUCATION,C,6217,13.21,0.381,33.52,68.28,628,N,27,1
CUST-15062,36,90289,MORTGAGE,4.5,MEDICAL,B,15524,10.05,0.172,33.46,37.47,738,N,18,0
CUST-15063,26,22524,RENT,4.2,EDUCATION,B,7197,11.9,0.32,17.55,63.59,692,N,7,1
CUST-15064,32,44037,MORTGAGE,0.6,PERSONAL,B,5420,,0.123,15.42,65.33,681,N,10,0
CUST-15065,24,77013,RENT,1.1,EDUCATION,B,3277,9.88,0.043,13.36,50.31,712,N,5,0
CUST-15066,45,33895,OWN,1.5,EDUCATION,A,6514,6.95,0.192,17.45,95.7,782,N,26,0
CUST-15067,68,29878,MORTGAGE,3.3,PERSONAL,A,5127,7.39,0.172,12.22,21.82,701,N,35,0
CUST-15068,22,56147,OWN,4.0,HOMEIMPROVEMENT,B,3086,8.85,0.055,2.19,30.63,716,N,3,0
CUST-15069,26,95871,MORTGAGE,3.1,MEDICAL,A,5900,8.13,0.062,13.36,88.83,733,Y,7,1
CUST-15070,68,24304,MORTGAGE,0.7,EDUCATION,A,11621,7.72,0.478,13.21,72.97,773,N,35,0
CUST-15071,58,44797,MORTGAGE,2.9,MEDICAL,A,2037,7.68,0.045,21.54,68.03,732,N,35,0
CUST-15072,20,17335,RENT,0.9,VENTURE,A,7679,5.28,0.443,25.55,56.9,720,N,1,1
CUST-15073,68,38718,RENT,7.0,PERSONAL,B,1256,7.79,0.032,13.93,30.56,675,Y,35,1
CUST-15074,36,50037,MORTGAGE,0.9,MEDICAL,B,4384,10.06,0.088,21.52,65.18,706,N,18,0
CUST-15075,62,29355,OWN,3.3,MEDICAL,A,2868,8.29,0.098,15.46,73.96,769,N,35,0
CUST-15076,44,37264,MORTGAGE,5.9,HOMEIMPROVEMENT,A,13838,5.37,0.371,28.2,76.11,728,N,24,0
CUST-15077,22,21058,MORTGAGE,1.3,MEDICAL,A,17628,8.57,0.837,29.91,41.76,752,N,4,1
CUST-15078,34,51341,MORTGAGE,0.4,PERSONAL,B,8718,10.14,0.17,17.35,49.5,677,N,15,1
CUST-15079,48,92356,MORTGAGE,4.1,EDUCATION,C,5001,12.51,0.054,10.38,41.65,637,N,28,1
CUST-15080,62,25379,RENT,0.3,VENTURE,A,7205,7.6,0.284,23.89,42.87,733,N,35,0
CUST-15081,51,33738,MORTGAGE,4.4,PERSONAL,C,1663,11.94,0.049,26.59,55.34,625,N,33,0
CUST-15082,45,66272,RENT,7.0,HOMEIMPROVEMENT,A,14057,5.0,0.212,17.17,29.13,707,N,27,0
CUST-15083,35,101443,RENT,2.0,PERSONAL,A,14152,8.95,0.14,11.38,71.82,747,N,16,0
CUST-15084,44,20011,RENT,3.4,PERSONAL,B,11810,10.44,0.59,19.62,72.78,740,N,25,1
CUST-15085,47,44299,OTHER,13.2,PERSONAL,B,8481,9.63,0.191,13.67,89.98,703,N,26,0
CUST-15086,28,58097,RENT,3.2,VENTURE,A,18081,6.81,0.311,26.3,89.39,740,N,8,0
CUST-15087,20,46109,MORTGAGE,2.0,MEDICAL,A,5583,6.57,0.121,24.02,28.53,778,N,1,0
CUST-15088,48,15000,MORTGAGE,0.9,PERSONAL,A,1862,7.08,0.124,15.62,57.32,733,N,29,1
CUST-15089,41,66214,MORTGAGE,6.2,HOMEIMPROVEMENT,C,6893,13.37,0.104,37.21,66.26,657,N,22,0
CUST-15090,35,121978,MORTGAGE,5.3,EDUCATION,B,3499,,0.029,27.41,98.17,646,N,16,0
CUST-15091,60,52575,MORTGAGE,10.3,EDUCATION,A,16137,6.67,0.307,19.42,18.88,750,N,35,0
CUST-15092,63,26405,RENT,0.5,PERSONAL,D,5065,15.23,0.192,6.57,67.02,598,N,35,1
CUST-15093,60,36030,RENT,1.6,DEBTCONSOLIDATION,A,10083,6.86,0.28,21.93,61.21,685,N,35,0
CUST-15094,26,141768,OWN,0.7,VENTURE,A,19903,10.46,0.14,13.56,35.44,734,N,4,0
CUST-15095,33,84624,RENT,13.5,VENTURE,A,12265,7.69,0.145,22.61,64.33,668,N,15,0
CUST-15096,48,71970,MORTGAGE,2.8,PERSONAL,A,4791,7.98,0.067,23.18,19.88,729,N,30,0
CUST-15097,38,60709,MORTGAGE,12.0,MEDICAL,A,11546,7.19,0.19,26.01,69.61,767,N,16,0
CUST-15098,38,32968,RENT,1.7,MEDICAL,E,8192,21.58,0.248,10.66,87.62,538,N,17,1
CUST-15099,21,43462,OWN,0.7,EDUCATION,D,3874,,0.089,19.24,54.15,585,Y,1,1
CUST-15100,60,46781,MORTGAGE,1.8,EDUCATION,B,3117,9.25,0.067,16.66,59.83,647,Y,35,0
CUST-15101,64,68168,RENT,4.5,HOMEIMPROVEMENT,B,13017,10.69,0.191,30.91,56.19,710,Y,35,1
CUST-15102,34,121218,OTHER,9.3,PERSONAL,B,14599,10.04,0.12,17.39,79.47,685,N,14,0
CUST-15103,22,95894,MORTGAGE,2.4,VENTURE,B,7402,10.99,0.077,22.45,30.4,699,N,1,0
CUST-15104,30,20918,RENT,12.0,EDUCATION,C,3959,14.7,0.189,16.62,61.24,690,N,10,0
CUST-15105,65,56072,MORTGAGE,1.4,VENTURE,B,6037,9.03,0.108,11.36,60.43,665,N,35,0
CUST-15106,49,76271,RENT,5.9,PERSONAL,A,4139,,0.054,24.37,69.24,794,N,29,0
CUST-15107,59,71062,MORTGAGE,6.7,EDUCATION,A,9809,6.53,0.138,14.36,39.95,741,N,35,0
CUST-15108,37,33605,RENT,1.6,MEDICAL,E,13285,21.2,0.395,21.94,76.54,607,Y,19,1
CUST-15109,67,281662,MORTGAGE,0.1,DEBTCONSOLIDATION,A,13537,8.66,0.048,19.42,60.52,746,N,35,0
CUST-15110,21,22782,MORTGAGE,2.3,DEBTCONSOLIDATION,D,13277,14.11,0.583,20.94,70.88,553,Y,1,1
CUST-15111,51,25593,MORTGAGE,0.2,EDUCATION,C,7604,12.15,0.297,28.16,77.37,607,N,29,1
CUST-15112,27,56396,MORTGAGE,9.0,PERSONAL,B,6588,8.89,0.117,12.25,31.39,691,N,6,0
CUST-15113,41,174570,RENT,15.3,MEDICAL,A,8172,7.43,0.047,4.11,46.61,692,N,21,0
CUST-15114,25,29681,OWN,6.6,EDUCATION,B,7185,10.86,0.242,19.25,61.01,719,N,7,0
CUST-15115,31,41793,MORTGAGE,6.5,VENTURE,B,10947,11.45,0.262,26.85,33.71,729,N,12,0
CUST-15116,66,93561,MORTGAGE,1.4,MEDICAL,C,13210,13.21,0.141,19.95,61.13,598,N,35,0
CUST-15117,59,48498,RENT,0.4,MEDICAL,C,8925,13.16,0.184,39.38,64.99,640,N,35,0
CUST-15118,55,40104,MORTGAGE,8.1,VENTURE,B,9735,10.84,0.243,23.85,46.22,697,N,35,0
CUST-15119,34,68828,OWN,4.1,PERSONAL,B,8056,14.28,0.117,7.6,61.06,724,N,13,0
CUST-15120,47,57728,MORTGAGE,5.7,VENTURE,C,5245,11.68,0.091,15.59,55.77,664,N,27,0
CUST-15121,68,90968,OWN,7.6,MEDICAL,E,10942,,0.12,22.1,56.44,556,N,35,0
CUST-15122,64,106391,RENT,2.6,HOMEIMPROVEMENT,E,1000,18.86,0.009,24.06,68.8,520,N,35,0
CUST-15123,37,58935,MORTGAGE,0.8,PERSONAL,B,5064,9.64,0.086,6.29,53.11,700,N,19,0
CUST-15124,21,58398,MORTGAGE,3.0,EDUCATION,A,6997,6.61,0.12,24.32,51.76,745,N,1,0
CUST-15125,32,55740,RENT,3.0,DEBTCONSOLIDATION,A,15816,7.49,0.284,8.48,36.02,721,N,13,0
CUST-15126,64,65741,MORTGAGE,8.8,MEDICAL,B,21938,9.1,0.334,28.16,64.85,774,N,35,0
CUST-15127,34,50670,MORTGAGE,2.9,DEBTCONSOLIDATION,C,7963,12.79,0.157,24.21,26.29,656,N,16,0
CUST-15128,39,49002,RENT,1.2,VENTURE,B,15142,10.15,0.309,29.11,100.0,677,N,20,0
CUST-15129,48,100506,RENT,0.9,DEBTCONSOLIDATION,C,15688,13.17,0.156,15.03,82.0,630,N,26,0
CUST-15130,61,121743,RENT,6.8,EDUCATION,D,1374,16.33,0.011,18.52,71.76,639,N,35,0
CUST-15131,48,19840,RENT,4.3,PERSONAL,A,8496,7.32,0.428,15.1,34.73,792,N,30,0
CUST-15132,22,49316,RENT,2.6,HOMEIMPROVEMENT,E,7103,18.53,0.144,10.15,68.82,592,Y,4,0
CUST-15133,38,32428,RENT,3.4,HOMEIMPROVEMENT,B,2461,10.19,0.076,26.09,56.83,736,Y,19,0
CUST-15134,22,40676,RENT,4.0,VENTURE,A,6233,7.49,0.153,7.22,72.79,707,N,1,0
CUST-15135,33,62411,OWN,1.4,MEDICAL,D,15336,17.65,0.246,20.84,36.1,608,N,13,0
CUST-15136,59,73252,MORTGAGE,2.4,DEBTCONSOLIDATION,E,11829,17.72,0.161,21.83,74.13,530,N,35,1
CUST-15137,23,45831,RENT,1.7,PERSONAL,C,3120,13.53,0.068,19.53,42.74,678,N,1,0
CUST-15138,30,15552,OWN,2.5,VENTURE,D,1628,16.7,0.105,10.59,66.13,641,N,8,0
CUST-15139,50,27473,MORTGAGE,3.5,PERSONAL,D,4646,16.72,0.169,26.74,59.15,575,N,31,1
CUST-15140,62,83943,RENT,1.0,PERSONAL,B,8885,10.78,0.106,8.43,64.86,679,N,35,0
CUST-15141,51,15000,RENT,2.5,MEDICAL,C,8290,11.92,0.553,25.09,34.07,616,N,29,0
CUST-15142,46,99953,RENT,2.4,HOMEIMPROVEMENT,A,1909,7.69,0.019,4.09,90.32,758,N,24,0
CUST-15143,49,67019,RENT,1.7,VENTURE,A,10627,7.63,0.159,33.1,75.52,746,N,28,1
CUST-15144,62,107980,RENT,32.5,DEBTCONSOLIDATION,B,5050,11.16,0.047,2.78,51.6,701,N,35,0
CUST-15145,21,43514,MORTGAGE,0.4,PERSONAL,C,6095,13.3,0.14,12.03,88.57,639,N,1,0
CUST-15146,68,15000,MORTGAGE,5.1,EDUCATION,B,12209,9.85,0.814,45.75,75.22,764,N,35,1
CUST-15147,28,63463,MORTGAGE,1.0,PERSONAL,B,3634,11.7,0.057,2.96,35.69,734,N,6,0
CUST-15148,47,105323,RENT,9.1,PERSONAL,E,19117,18.04,0.182,7.43,73.67,565,N,29,0
CUST-15149,50,85377,MORTGAGE,12.3,EDUCATION,B,15539,8.85,0.182,5.31,40.5,646,N,31,0
CUST-15150,53,32938,MORTGAGE,2.6,EDUCATION,F,11037,20.51,0.335,29.3,70.91,471,Y,35,1
CUST-15151,34,51640,OWN,8.7,MEDICAL,D,6161,16.92,0.119,25.63,78.42,553,Y,12,1
CUST-15152,67,35607,RENT,1.4,PERSONAL,C,18448,12.63,0.518,17.35,86.49,665,N,35,1
CUST-15153,44,29984,OWN,0.8,MEDICAL,A,6166,7.37,0.206,8.14,86.27,744,N,23,0
CUST-15154,55,86962,MORTGAGE,1.9,DEBTCONSOLIDATION,A,11834,9.16,0.136,19.69,19.89,793,N,35,0
CUST-15155,27,23896,MORTGAGE,2.1,VENTURE,B,1394,9.09,0.058,24.61,37.33,725,Y,9,0
CUST-15156,28,28672,MORTGAGE,2.5,HOMEIMPROVEMENT,C,6886,11.46,0.24,18.47,32.34,572,Y,6,1
CUST-15157,56,25275,RENT,2.3,HOMEIMPROVEMENT,B,2404,11.5,0.095,15.43,60.31,671,N,35,0
CUST-15158,67,20047,OWN,2.6,EDUCATION,D,2076,15.5,0.104,10.84,53.73,551,N,35,0
CUST-15159,64,53522,RENT,6.2,VENTURE,C,3440,12.09,0.064,21.27,69.27,636,N,35,1
CUST-15160,58,98410,MORTGAGE,1.4,VENTURE,B,8272,10.37,0.084,22.27,31.43,711,N,35,0
CUST-15161,51,43873,RENT,0.1,EDUCATION,C,26609,13.27,0.607,22.42,40.41,653,N,30,0
CUST-15162,36,19861,RENT,3.4,HOMEIMPROVEMENT,B,6326,9.46,0.319,22.29,46.82,699,N,15,1
CUST-15163,54,81142,MORTGAGE,3.0,MEDICAL,A,10648,8.17,0.131,20.25,37.14,709,N,33,0
CUST-15164,56,134782,OWN,0.3,PERSONAL,A,10066,6.57,0.075,13.62,51.31,831,N,35,0
CUST-15165,38,33264,RENT,0.7,VENTURE,A,6705,6.51,0.202,26.29,56.24,755,N,19,1
CUST-15166,63,36785,OTHER,3.6,VENTURE,D,1000,14.26,0.027,15.04,75.01,665,N,35,1
CUST-15167,48,66795,MORTGAGE,1.3,MEDICAL,C,9020,10.55,0.135,17.94,90.27,679,Y,26,1
CUST-15168,26,129718,RENT,8.0,EDUCATION,B,4445,10.78,0.034,15.72,37.9,721,N,4,0
CUST-15169,47,35885,RENT,1.0,MEDICAL,C,7581,11.92,0.211,16.64,78.9,671,N,29,1
CUST-15170,28,22038,MORTGAGE,0.1,EDUCATION,C,13673,13.32,0.62,31.33,68.0,631,N,10,1
CUST-15171,47,71600,RENT,3.0,DEBTCONSOLIDATION,B,8012,12.81,0.112,12.07,33.17,679,N,27,0
CUST-15172,25,79176,MORTGAGE,7.0,HOMEIMPROVEMENT,D,5247,17.06,0.066,14.08,31.74,606,Y,6,0
CUST-15173,48,49201,RENT,5.0,VENTURE,B,1919,10.53,0.039,28.59,74.01,694,N,28,0
CUST-15174,36,35070,RENT,2.2,PERSONAL,D,11649,17.01,0.332,27.19,98.69,524,N,15,1
CUST-15175,35,89020,MORTGAGE,0.1,EDUCATION,C,9825,16.09,0.11,19.45,71.3,649,N,13,0
CUST-15176,42,67293,RENT,3.3,EDUCATION,A,8169,5.24,0.121,23.82,17.41,770,N,20,0
CUST-15177,50,30913,RENT,1.2,MEDICAL,B,5728,10.34,0.185,14.76,44.61,654,N,30,0
CUST-15178,22,50486,RENT,4.0,PERSONAL,D,14049,18.27,0.278,15.37,69.28,573,N,2,0
CUST-15179,40,21784,RENT,4.4,MEDICAL,D,15549,16.87,0.714,22.33,82.56,612,Y,21,1
CUST-15180,45,73978,RENT,1.5,EDUCATION,A,11082,8.95,0.15,14.05,37.07,764,N,24,0
CUST-15181,55,41884,MORTGAGE,0.4,MEDICAL,A,15613,6.75,0.373,28.97,38.87,744,N,35,0
CUST-15182,61,37743,MORTGAGE,7.0,PERSONAL,B,8784,9.0,0.233,22.19,32.89,712,N,35,1
CUST-15183,56,48063,RENT,4.4,EDUCATION,A,7042,9.79,0.147,8.72,52.88,755,N,35,0
CUST-15184,41,50220,RENT,9.2,VENTURE,A,10030,7.59,0.2,21.78,43.1,737,N,21,0
CUST-15185,61,83864,RENT,1.5,MEDICAL,A,7621,8.49,0.091,8.11,37.89,749,N,35,0
CUST-15186,31,69888,RENT,5.3,HOMEIMPROVEMENT,A,7544,8.57,0.108,11.89,36.67,749,N,13,0
CUST-15187,61,44629,MORTGAGE,0.6,VENTURE,B,7454,12.04,0.167,11.8,74.1,701,Y,35,1
CUST-15188,32,77512,RENT,1.7,HOMEIMPROVEMENT,D,17498,16.85,0.226,19.44,63.68,605,N,10,1
CUST-15189,30,62345,RENT,5.3,PERSONAL,A,7582,7.91,0.122,27.02,36.63,762,N,12,0
CUST-15190,35,37950,MORTGAGE,8.7,EDUCATION,B,7701,11.1,0.203,17.63,53.4,733,N,13,0
CUST-15191,27,45486,RENT,1.9,MEDICAL,B,6170,9.73,0.136,20.72,25.9,715,N,8,0
CUST-15192,59,44849,MORTGAGE,8.0,DEBTCONSOLIDATION,D,10718,17.76,0.239,12.55,64.37,529,Y,35,0
CUST-15193,59,66380,MORTGAGE,5.7,VENTURE,B,23267,9.81,0.351,14.86,33.75,651,N,35,0
CUST-15194,64,39331,RENT,2.1,MEDICAL,A,8727,8.83,0.222,32.11,34.32,771,N,35,0
CUST-15195,21,38783,MORTGAGE,3.0,PERSONAL,D,5516,17.45,0.142,14.97,54.18,581,N,1,1
CUST-15196,49,159732,MORTGAGE,3.6,MEDICAL,D,16675,13.85,0.104,38.93,86.37,651,N,31,1
CUST-15197,49,86149,RENT,5.2,MEDICAL,C,5946,14.47,0.069,14.85,35.83,598,Y,30,1
CUST-15198,31,31058,MORTGAGE,3.4,HOMEIMPROVEMENT,A,22059,7.78,0.71,32.22,81.15,779,N,10,1
CUST-15199,29,69048,MORTGAGE,3.0,EDUCATION,A,7281,9.1,0.105,6.32,29.08,719,N,8,0
CUST-15200,63,52628,OWN,9.4,EDUCATION,A,9826,9.58,0.187,30.99,54.03,789,N,35,0
CUST-15201,30,62002,MORTGAGE,1.7,PERSONAL,A,12192,7.63,0.197,10.22,44.29,724,N,12,0
CUST-15202,34,53231,MORTGAGE,0.2,PERSONAL,A,5895,7.93,0.111,12.73,50.8,716,N,13,0
CUST-15203,35,100086,RENT,10.6,MEDICAL,A,3489,5.96,0.035,23.44,31.37,753,N,16,0
CUST-15204,36,60317,MORTGAGE,8.7,EDUCATION,B,6655,10.3,0.11,5.26,74.74,649,N,16,0
CUST-15205,45,47228,RENT,2.3,MEDICAL,C,7624,15.49,0.161,9.16,54.24,617,Y,27,0
CUST-15206,21,91611,RENT,1.0,VENTURE,C,2952,13.5,0.032,19.12,76.41,680,N,1,0
CUST-15207,69,56385,MORTGAGE,5.6,PERSONAL,A,6750,8.61,0.12,24.23,26.83,801,N,35,0
CUST-15208,31,52727,MORTGAGE,0.4,MEDICAL,F,13767,21.97,0.261,12.16,63.57,522,N,13,0
CUST-15209,45,59184,RENT,2.8,HOMEIMPROVEMENT,C,10001,13.36,0.169,5.84,46.43,633,N,26,1
CUST-15210,42,46343,MORTGAGE,0.4,MEDICAL,A,4728,8.19,0.102,6.94,63.82,697,N,23,0
CUST-15211,37,49292,MORTGAGE,4.6,MEDICAL,A,14142,5.0,0.287,23.85,36.95,772,N,15,0
CUST-15212,51,34474,RENT,0.1,MEDICAL,A,3133,7.95,0.091,2.7,58.26,735,N,33,0
CUST-15213,68,31235,RENT,5.0,EDUCATION,C,7154,10.8,0.229,31.14,90.31,608,Y,35,1
CUST-15214,57,26926,RENT,5.6,PERSONAL,A,4851,7.4,0.18,29.34,71.46,760,N,35,0
CUST-15215,66,21264,RENT,3.3,PERSONAL,A,8589,6.5,0.404,36.13,36.94,704,N,35,1
CUST-15216,22,28916,MORTGAGE,1.0,PERSONAL,B,16691,9.11,0.577,44.47,42.03,705,N,4,1
CUST-15217,57,44154,RENT,0.5,HOMEIMPROVEMENT,C,20460,15.27,0.463,27.33,56.53,636,N,35,1
CUST-15218,22,52149,RENT,1.9,EDUCATION,B,8706,11.84,0.167,15.22,83.8,707,N,2,0
CUST-15219,49,41656,MORTGAGE,3.1,DEBTCONSOLIDATION,B,17304,10.07,0.415,12.57,70.14,649,N,29,0
CUST-15220,20,15000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,8644,10.35,0.576,28.74,28.49,757,N,1,1
CUST-15221,49,126090,RENT,0.0,VENTURE,B,11140,11.69,0.088,14.54,45.44,638,N,29,0
CUST-15222,64,94078,RENT,6.2,VENTURE,B,12975,10.31,0.138,7.5,36.09,709,N,35,1
CUST-15223,51,64052,RENT,6.2,PERSONAL,B,11934,8.23,0.186,16.9,53.17,697,N,32,1
CUST-15224,47,153967,MORTGAGE,2.9,MEDICAL,B,9056,10.38,0.059,9.4,26.74,634,N,28,0
CUST-15225,40,27271,OWN,2.1,DEBTCONSOLIDATION,A,2792,6.74,0.102,19.58,66.27,750,N,18,0
CUST-15226,65,152142,MORTGAGE,9.2,PERSONAL,A,16442,6.95,0.108,10.49,48.57,774,N,35,0
